user_id_link	user_id	user_name	user_ta_level	user_age_range	user_sex	user_location	user_nb_contributions	user_nb_cities_visited	user_nb_helpful_votes	user_nb_photos	user_tags	restaurant_reviewed_url	review_date	review_city	review_lang	review_rating	review_title	review
https://www.tripadvisor.com/Profile/samuelphillips	samuelphillips	samuelphillips	6.0	35-49	man	Adelaide, Australia	143.0	175.0	75.0	521.0	Art and Architecture Lover;Urban Explorer;Thrill Seeker;Nightlife Seeker	https://www.tripadvisor.com/Restaurant_Review-g297390-d3836234-Reviews-New_Hope_Cambodia_Restaurant-Siem_Reap_Siem_Reap_Province.html	July 7, 2015	Siem Reap, Cambodia	en	5.0	Excellent	I had the pleasure of visiting New Hope as part of a recent business trip. The food was excellent, as was the service. The New Hope project is providing some wonderful opportunities within the local community, and i would definitely recommend anybody visiting Siem Reap to pay a visit for themselves .
https://www.tripadvisor.com/Profile/Chipps09	Chipps09	Chipps09	6.0	50-64	woman	Bolwarra, Australia	175.0	433.0	109.0	31.0	Foodie;Like a Local;History Buff;Shopping Fanatic	https://www.tripadvisor.com/Restaurant_Review-g297390-d3836234-Reviews-New_Hope_Cambodia_Restaurant-Siem_Reap_Siem_Reap_Province.html	May 31, 2015	Siem Reap, Cambodia	en	5.0	Whole experience enjoyable	This was the venue for the final evening of our tour of Vietnam and Cambodia and it was a fantastic choose by our travel company. The food was delicious and my husband even ate the crickets. The staff are delightful and make the whole experience even more enjoyable.
https://www.tripadvisor.com/Profile/rama1	rama1	rama1	6.0	50-64	man	Melbourne, Australia	25.0	442.0	418.0	3.0	60+ Traveler	https://www.tripadvisor.com/Restaurant_Review-g297390-d3836234-Reviews-New_Hope_Cambodia_Restaurant-Siem_Reap_Siem_Reap_Province.html	March 13, 2015	Siem Reap, Cambodia	en	4.0	Very much worth supporting	This is a training restaurant for disadvantaged and marginalised youth.  Food was OK and simple, but tasty. Only small gripe is that the courses came out a little too quickly.  The concept is brilliant, educate the youth and they will improve themselves which will improve the country.  Needs our support.  But beware the road in and out - some potholes held together with bits of road.
https://www.tripadvisor.com/Profile/moviegeekjn	John N	moviegeekjn	6.0	65+	man	Phoenix, Arizona	808.0	651.0	528.0	472.0	Art and Architecture Lover;Urban Explorer;Like a Local;History Buff	https://www.tripadvisor.com/Restaurant_Review-g297390-d3836234-Reviews-New_Hope_Cambodia_Restaurant-Siem_Reap_Siem_Reap_Province.html	January 30, 2014	Siem Reap, Cambodia	en	5.0	Great Meal Supporting Great Cause	Run by the New Hope founder's wife, this excellent restaurant serves as a training ground for the school's students without sacrificing quality. In fact, our lunches at New Hope were highlights of our culinary adventures in Siem Reap. Both traditional Cambodian food and westernized items are available on the varied menu--all are well prepared with great attention given to service and presentation. The various fruit shakes are awesome, and I was impressed with the quality of their gourmet coffee selections (and I am VERY picky in this area).  The system behind this NGO facility is most impressive. A large number of volunteers assist the school regularly, but at its core lie a dedicated staff of locals committed to developing Cambodia's youth. The more you learn about the cause, the more you will want to seek this incredible restaurant out. It is well worth the effort to get away from the usual tourist venues and make your way through the city's backroads to sample this restaurant's offerings and get to meet some truly remarkable people.
https://www.tripadvisor.com/Profile/manjeetj2013	MSingh G	MSingh G	6.0	50-64	man	Frankfurt, Germany	117.0	173.0	40.0	93.0	Foodie;Urban Explorer;Like a Local;Shopping Fanatic	https://www.tripadvisor.com/Restaurant_Review-g297390-d3836234-Reviews-New_Hope_Cambodia_Restaurant-Siem_Reap_Siem_Reap_Province.html	January 8, 2014	Siem Reap, Cambodia	en	5.0	Out of city but worth a visit - alone to support the noble cause...	Reaching NEW HOPE is little bumpy but worth. For me it was a great experience to visit this place. Though I did not have any appointment I was greeted by Mr. Kemsour and he took time to show me what the NGO is doing to make life of poor people from rural areas.  I had lunch and some drink and both were great. There are possibilities to become a sponser of this NGO. The NGO helps those people who are really helpless. I witnessed distribution of rice and other basic groceries to poor people from rural areas. They do keep a watch on families that they do not misuse the donated things.  May God bless New Hope NGO.  By visiting this place you support the NGO!!
https://www.tripadvisor.com/Profile/anthonye805	Anthony E	Anthony E	5.0	35-49	man	Adelaide, Australia	55.0	42.0	43.0	38.0	Urban Explorer;Like a Local;Thrill Seeker;Nature Lover	https://www.tripadvisor.com/Restaurant_Review-g297390-d3836234-Reviews-New_Hope_Cambodia_Restaurant-Siem_Reap_Siem_Reap_Province.html	July 26, 2013	Siem Reap, Cambodia	en	5.0	More than just a first class training restaurant	I have had many many meals at this restaurant as a volunteer at New Hope Cambodia and I have never had a meal I didn't like. Coffee Banana shake is to die for, Red Chicken curry is a must, too many to list. Great value for money, awesome service. A+++
https://www.tripadvisor.com/Profile/Kerry033	Kerry M	Kerry M	5.0	50-64	woman	Oxted, United	74.0	67.0	81.0	14.0	Art and Architecture Lover;Foodie;Urban Explorer;Like a Local	https://www.tripadvisor.com/Restaurant_Review-g297390-d3836234-Reviews-New_Hope_Cambodia_Restaurant-Siem_Reap_Siem_Reap_Province.html	July 24, 2013	Siem Reap, Cambodia	en	5.0	Such a special place	I'm just back from a 10 day trip to Cambodia and was lucky enough to visit the New Hope Cambodia project. While I was there I had lunch in the training restaurant - the food was excellent and the service was first class. If you're staying in Siem Reap a visit here is a must - you'll have something delicious to eat, you'll be served by friendly and welcoming staff and you'll be helping a truly inspirational project raise much needed funds. Take a look at the New Hope Cambodia website to see what they are doing - it's amazing.
https://www.tripadvisor.com/Profile/satanbug	satanbug	Kevin T	6.0	50-64	man	Auckland, New	610.0	164.0	282.0	182.0	Beach Goer;Luxury Traveler;Trendsetter	https://www.tripadvisor.com/Restaurant_Review-g297390-d8178635-Reviews-Damnak_Lounge_Fine_Dining-Siem_Reap_Siem_Reap_Province.html	December 22, 2019	Siem Reap, Cambodia	en	4.0	On site at the Borei....	Some confusion as I am told there are two identical restaurants, anyway we at at the Borei on the 4th floor. A standard western menu but the food was good quality and the staff were excellent. Enjoy......
https://www.tripadvisor.com/Profile/phat_dawg_21	phat_dawg_21	phat_dawg_21	6.0	50-64	man	Alpharetta, Georgia	9.0	468.0	887.0	390.0	Foodie;Like a Local;History Buff	https://www.tripadvisor.com/Restaurant_Review-g297390-d8178635-Reviews-Damnak_Lounge_Fine_Dining-Siem_Reap_Siem_Reap_Province.html	May 20, 2019	Siem Reap, Cambodia	en	5.0	Cambodian food with a French flair	When we checked in, we were told there were two fine dining restaurants on property: one that served mostly western style food, and one that served Cambodian food.  We took door #2.  Dinner was served in a nicely decorated room, with classic jazz playing in the background – Miles Davis and Thelonious Monk.  The Khmer Savory Menu looked like a great deal – 55 USD with wine parings.  First a tempura oyster with three sauces. Small, but it was supposed to be just a taste.  Next came two kinds of fish cakes, with three garnishes: one a pickled papaya and onion; a raw green papaya salad; and purple cabbage. Everything was arranged on top of three spicy sauces and diced tomatoes.  This was followed by a chicken soup served over a mix of steamed and fresh vegetables.  We were served a mango intermezzo; and then the entrees. I selected the wok stir fried beef and vegetables, and my wife ordered the river bar fish. We traded off and agreed they were both excellent.  The meal was accompanied by fresh baked baguettes and two kinds of flavored butter.  We finished with a warm tapioca pudding, with diced bananas and a spoon of coconut ice cream.  At the end of the evening we decided it had far exceeded our expectations for food quality, presentation, and value. The overall amount of food was fine, and all the wine parings were appropriate.  Service was attentive, but not intrusive; and the pace was perfect.
https://www.tripadvisor.com/Profile/jamesrS6578OV	James Amanda R	James & Amanda	6.0	35-49	man	Brisbane, Australia	151.0	277.0	121.0	7.0	Foodie;Urban Explorer;Like a Local;History Buff	https://www.tripadvisor.com/Restaurant_Review-g297390-d8178635-Reviews-Damnak_Lounge_Fine_Dining-Siem_Reap_Siem_Reap_Province.html	May 19, 2019	Siem Reap, Cambodia	en	5.0	Amazing breakfast when booked Privilege Floor	We stayed at the Privilege Floor and with that includes an A La Carte Breakfast instead of the Buffet downstairs. The restaurant is set in simply lovely surroundings. The staff actually make the experience even more memorable. We would like to thank Lorm Lin, Toun Vuthy and Srey Keun and the rest of the staff here who’s name elude me at the moment for their wonderful service every morning. The Eggs Benedict is so tasty I couldn’t stop having it, even my wife who usually avoids it couldn’t help herself. But really it’s the staff once again who make our breakfast so memorable.
https://www.tripadvisor.com/Profile/KRICH2000	KRICH2000	KRICH2000	5.0	50-64	woman	Friendswood, Texas	55.0	197.0	62.0	61.0	Foodie;Urban Explorer;Thrill Seeker;Shopping Fanatic	https://www.tripadvisor.com/Restaurant_Review-g297390-d8178635-Reviews-Damnak_Lounge_Fine_Dining-Siem_Reap_Siem_Reap_Province.html	March 26, 2019	Siem Reap, Cambodia	en	5.0	Dammar Lounge Fine DIning - The BEST in Siem Reap for fine dining! Don't miss it!	My husband and I recently had dinner at Damak Lounge on two occasions on our past trip to Siem Reap. It’s elegant and very tasteful. A hidden gem in Siem Reap! Perfect decor and a lovely staff. We’ve had dinner here in the past and it was awesome but some menu items have changed and it’s a “must do” if in Siem Reap. You won’t find this quality of dining anywhere else. Upon arrival you are guided by a host and taken by elevator to the second floor - the Privileged Floor by Lotus Blanc where Damak Lounge is located. My husband is on a special diet and they saw to his every need. Kanika our host made our first reservation while explaining all the amenities in the area. The restaurant has an extensive wine list as well as cocktails. I had champagne and it was heavenly. There’s no rush, couples and families at tables chatting and celebrating in a low tone. Extremely top shelf. Last year when we were there they had live music but this time a nice selection of soft music playing. I’m writing my review and wishing we were there now! One night we were pretty tired so we ordered and our meal was delivered to our room. It was perfect. If you want something that’s not on the menu, just tell them, and it will happen. Mr. Jacky suggested Damak Lounge along with a couple other places. But Damak Lounge was a home run! Don’t miss it!
https://www.tripadvisor.com/Profile/edouardgalisson	edouardgalisson	edouardgalisson	6.0	35-49	man	Bangkok, Thailand	146.0	107.0	130.0	357.0	Urban Explorer;Peace and Quiet Seeker;Luxury Traveler	https://www.tripadvisor.com/Restaurant_Review-g297390-d8178635-Reviews-Damnak_Lounge_Fine_Dining-Siem_Reap_Siem_Reap_Province.html	March 18, 2019	Siem Reap, Cambodia	en	3.0	room for improvement .....	Never easy to describe a solo experience....so let's be factual Done the booking from Sofitel and arrived around 8.30pm The restaurant is strangely located at the end of a hotel corridor with rooms... Once there 8 tables were occupied, all tables for 2 except a table of 5...half of them already finished their dinner. Hostess and waiters were friendly.... order a bottle of French Rosé.....arrived 25 mn later.. Order a starter to share (use even google to be sure of U 10 blue shrimps with the waiter) and 2 mains...starter never arrived. Oxtails soup was really good The duck was perfectly cook but for the rice it was totally the opposite. Staff again was friendly... but not focus...
https://www.tripadvisor.com/Profile/Paragpuria	Paragpuria	Rajesh P	6.0	50-64	man	Noida, India	280.0	173.0	104.0	39.0	Foodie;Thrifty Traveler	https://www.tripadvisor.com/Restaurant_Review-g297390-d8178635-Reviews-Damnak_Lounge_Fine_Dining-Siem_Reap_Siem_Reap_Province.html	November 7, 2018	Siem Reap, Cambodia	en	5.0	Delicious Food	Khmer Food preparation is excellent and so is the hospitality. The staff is very courteous and helpful. Especial thanks to Chef, Puthea and Mr Reaksa, for looking after us. Great experience.
https://www.tripadvisor.com/Profile/tuwharetoa	Vicki A	tuwharetoa	5.0	50-64	woman	Turangi, New	47.0	17.0	15.0	23.0	Foodie;Like a Local;Eco-tourist	https://www.tripadvisor.com/Restaurant_Review-g297390-d8178635-Reviews-Damnak_Lounge_Fine_Dining-Siem_Reap_Siem_Reap_Province.html	October 5, 2018	Siem Reap, Cambodia	en	5.0	Delicious!	We were a party of 6 staying at the Lotus Blanc. Great service, fantastic food. A must do, a treat!!
https://www.tripadvisor.com/Profile/DanDGiusto	DanDGiusto	DanDGiusto	6.0	50-64	man	Sardinia, Italy	102.0	157.0	128.0	128.0	Art and Architecture Lover;Urban Explorer;Nature Lover;Peace and Quiet Seeker	https://www.tripadvisor.com/Restaurant_Review-g297390-d8178635-Reviews-Damnak_Lounge_Fine_Dining-Siem_Reap_Siem_Reap_Province.html	August 28, 2018	Siem Reap, Cambodia	en	5.0	Damnak Lounge (Borei Resort)	Fantastic!!! Excellent food, artistically presented. Great great service. It is expensive (like a fine dining in the western world), but this experience is a must!
https://www.tripadvisor.com/Profile/jamesrS6578OV	James Amanda R	James & Amanda	6.0	35-49	man	Brisbane, Australia	151.0	277.0	121.0	7.0	Foodie;Urban Explorer;Like a Local;History Buff	https://www.tripadvisor.com/Restaurant_Review-g297390-d8178635-Reviews-Damnak_Lounge_Fine_Dining-Siem_Reap_Siem_Reap_Province.html	February 13, 2018	Siem Reap, Cambodia	en	5.0	First Class Service	The service, food and atmosphere here are all first class. Watching the sunset while sipping cocktails on the terrace is truly relaxing.
https://www.tripadvisor.com/Profile/ANATGARCIA	ANATGARCIA	ANATGARCIA	6.0	50-64	woman	Mexicali, Mexico	211.0	154.0	109.0	22.0	Foodie;Like a Local;Shopping Fanatic;Eco-tourist	https://www.tripadvisor.com/Restaurant_Review-g297390-d8178635-Reviews-Damnak_Lounge_Fine_Dining-Siem_Reap_Siem_Reap_Province.html	January 15, 2018	Siem Reap, Cambodia	en	5.0	Very nice, very attentive	We had a nice quiet dinner. Fine dinning. Menu is not very large. Khmer and French option. I would recommend to have a nice dinner , out of the crowds in a very nice setting. Very nice presentation and outstanding service.
https://www.tripadvisor.com/Profile/wilkinsonde	wilkinsonde	wilkinsonde	4.0	50-64	man	Sunderland, United	35.0	60.0	10.0	28.0	Foodie;Nightlife Seeker;Nature Lover;60+ Traveler	https://www.tripadvisor.com/Restaurant_Review-g297390-d12360464-Reviews-Pou_Restaurant_and_Bar-Siem_Reap_Siem_Reap_Province.html	March 8, 2023	Siem Reap, Cambodia	en	5.0	Still amazing dishes	Oh so impressed with the dishes served on this visit. But take care finding the new location. If searching then make sure you find the “restaurant AND BAR” as there is another place now using a shortened name and it comes up first. The real POU is north of road number 6, whereas the clone is on wat bo road. The atmosphere is calming and pleasant, staff unobtrusive, prices are surprisingly low and the food is heavenly. Very very impressed. I live local so I will definitely visit again.
https://www.tripadvisor.com/Profile/Thea_Angelina	Thea_Angelina	Thea_Angelina	6.0	25-34	woman	Zurich, Switzerland	307.0	253.0	146.0	143.0	Foodie;Urban Explorer;Like a Local;Beach Goer	https://www.tripadvisor.com/Restaurant_Review-g297390-d12360464-Reviews-Pou_Restaurant_and_Bar-Siem_Reap_Siem_Reap_Province.html	March 15, 2020	Siem Reap, Cambodia	en	5.0	Best Nom Krok	Small restaurant / café / bar with an ever so friendly lady serving the tables. Go there for delicious Nom Krok (coconut “pancakes”) - delicious!
https://www.tripadvisor.com/Profile/Prof1Cheshire	Prof1Cheshire	Prof1Cheshire	6.0	50-64	woman	Huddersfield, United	95.0	51.0	68.0	47.0	Art and Architecture Lover;Foodie;Luxury Traveler	https://www.tripadvisor.com/Restaurant_Review-g297390-d12360464-Reviews-Pou_Restaurant_and_Bar-Siem_Reap_Siem_Reap_Province.html	December 6, 2019	Siem Reap, Cambodia	en	5.0	Great food reasonably priced	This is a lovely restaurant with a really interesting menu and beautiful tasting and presented food - we even received an amuse bouche. The waitresses are keen to explain the menu and meals - all using local authentic produce. The kitchen is open so you could see your food being freshly prepared and was immaculately clean. Definitely worth a visit.
https://www.tripadvisor.com/Profile/255pennyp	255pennyp	Penny P	5.0	50-64	woman	Kihei, Hawaii	72.0	131.0	63.0	5.0	Foodie;Like a Local;Peace and Quiet Seeker;Beach Goer	https://www.tripadvisor.com/Restaurant_Review-g297390-d12360464-Reviews-Pou_Restaurant_and_Bar-Siem_Reap_Siem_Reap_Province.html	November 20, 2019	Siem Reap, Cambodia	en	5.0	Great place	This restaurant was recommended to us by another restaurant owner in Siem Reap. We went and weren’t disappointed! We had a chance to meet the owner and sample some of his delicious food. The chicken skewers, the dumplings and the coconut dessert were all amazing. Not only was the food great but the presentation was beautiful.
https://www.tripadvisor.com/Profile/WTBAA	WTBAA	WorldTraveller	6.0	50-64	man	London, United	580.0	438.0	337.0	27.0	Art and Architecture Lover;Urban Explorer;Peace and Quiet Seeker;Luxury Traveler	https://www.tripadvisor.com/Restaurant_Review-g297390-d12360464-Reviews-Pou_Restaurant_and_Bar-Siem_Reap_Siem_Reap_Province.html	November 8, 2019	Siem Reap, Cambodia	en	5.0	A gem	This is a unique restaurant for its truly outstanding food and the chef behind it all, a national celebrity who trains aspiring chef. He himself was trained in Siem Reap and uses his grandmother’s recipes to create delicious dishes based on tradicional Cambodian food fused with South East Asian stuff. A absolutely adore the grilled chicken with the sweet potato and coconut milk mash, and the grilled rice balls/dumplings with chive. There are a lot of dishes for the more adventurous palate also, using local herbs and roots. All very very delicious indeed and very reasonably priced. On this trip to Siem Reap I visited 4 times in one week.
https://www.tripadvisor.com/Profile/aungkhant	aungkhant	aungkhant	6.0	35-49	man	Havana, Cuba	244.0	436.0	166.0	249.0	Foodie;Like a Local;History Buff	https://www.tripadvisor.com/Restaurant_Review-g297390-d12360464-Reviews-Pou_Restaurant_and_Bar-Siem_Reap_Siem_Reap_Province.html	November 4, 2019	Siem Reap, Cambodia	en	5.0	The Best of the Khmer Fusion	My Grilled River Fish was perfect, presentation pleasing to the palate and the service as always good. I made sure to go upstaris and thank the chef )s)
https://www.tripadvisor.com/Profile/aungkhant	aungkhant	aungkhant	6.0	35-49	man	Havana, Cuba	244.0	436.0	166.0	249.0	Foodie;Like a Local;History Buff	https://www.tripadvisor.com/Restaurant_Review-g297390-d12360464-Reviews-Pou_Restaurant_and_Bar-Siem_Reap_Siem_Reap_Province.html	June 23, 2019	Siem Reap, Cambodia	en	5.0	Heartwarming Hospitality and innovative Menu by one of Cambodia's Best Chef	Maung Maung the owner of Beyond Yangon reminded me that I must eat at POU meaning uncle in Khmer by the celebrated young chef Mork Mengly. Once I went there, I ate there so many times, trying out various dishes in the menu, all innovative, all fusion Khmer with eye catching presentation . There are many restaurants in Siem Reap but POU has earned its distinctive star along with other gourmet restaurants like Malis and Khema. It is very vegetarian friendly. The menu harbours a limited number of extremely delicious items. I highly recommend this place. It is casual, near Wat Damnak and manager may be present at times as he manages the other POU, great to meet the CHEF who usually is at the other resto but i met him here. Hong is a wonderful server and she deserves credit for the service and people coming back to the pleasant kind khmer atmosphere
https://www.tripadvisor.com/Profile/nickcucinella	nickcucinella	nickcucinella	4.0	35-49	man	Detroit, Michigan	31.0	12.0	53.0	11.0	Foodie;Urban Explorer;Like a Local;History Buff	https://www.tripadvisor.com/Restaurant_Review-g297390-d12360464-Reviews-Pou_Restaurant_and_Bar-Siem_Reap_Siem_Reap_Province.html	May 13, 2019	Siem Reap, Cambodia	en	5.0	Must visit	You should not come to Siem Reap and miss out on eating here. Gourmet local food at local prices. This place would thrive in NYC. Try the mackerel. Very clean, great menu, great staff, easy to find. If you’re staying at a four or five star hotel you’ll feel right at home eating here.
https://www.tripadvisor.com/Profile/232DeanM	232DeanM	232DeanM	6.0	65+	man	Bridgetown, Barbados	98.0	82.0	28.0	24.0	60+ Traveler;Thrifty Traveler;Family Vacationer	https://www.tripadvisor.com/Restaurant_Review-g297390-d12360464-Reviews-Pou_Restaurant_and_Bar-Siem_Reap_Siem_Reap_Province.html	March 12, 2019	Siem Reap, Cambodia	en	4.0	Another evening out	The food was quite tasty and had special flavour. The fusion of Asian cuisine brought out a most interesting flavour. There was however one blemish in that the most costly item based around crab was a big disappointment as the taste of crab was absent. . the service was good except that the starter was served after the main course.
https://www.tripadvisor.com/Profile/WilliamT848	WilliamT848	William T	6.0	50-64	man	Bangkok, Thailand	216.0	57.0	92.0	145.0	Art and Architecture Lover;Foodie;Like a Local;Nature Lover	https://www.tripadvisor.com/Restaurant_Review-g297390-d12360464-Reviews-Pou_Restaurant_and_Bar-Siem_Reap_Siem_Reap_Province.html	January 21, 2019	Siem Reap, Cambodia	en	5.0	East Meets West	East Meets West in a cultural fusion of well prepared, thoughtful and affordable cuisine There are vegetarian option and options for those not so daring and for those wanting adventurous food there are good choices too. .
https://www.tripadvisor.com/Profile/TYJT	TYJT	TYJT	6.0	60+	man	Seattle, Washington	110.0	146.0	62.0	5.0	History Buff;60+ Traveler	https://www.tripadvisor.com/Restaurant_Review-g297390-d12360464-Reviews-Pou_Restaurant_and_Bar-Siem_Reap_Siem_Reap_Province.html	October 17, 2018	Siem Reap, Cambodia	en	5.0	Delicious Food	This is a very unassuming restaurant. It looks a bit like a hole in the wall, we had to check TripAdvisor twice to make sure it was the right one.  The food was amazing, nice presentation and quick friendly service. Prices were reasonable.  We had the curried crab gravy with noodles. The surprise came with the local vegetables. Tiny chopped green beans, lotus stalk and other vegetables that I was not familiar with. The serving was more than enough for one person.  We also had pork belly and egg noodles. There were 3 thinly sliced vegetables added to the dish.  We were sorry to have found this restaurant on our last day in Cambodia. It is definitely worth returning to.
https://www.tripadvisor.com/Profile/letravelgram	letravelgram	LE Travels | Lauryn	6.0	25-34	woman	Atlanta, Georgia	129.0	79.0	105.0	97.0	Peace and Quiet Seeker;Backpacker;Beach Goer;Trendsetter	https://www.tripadvisor.com/Restaurant_Review-g297390-d12360464-Reviews-Pou_Restaurant_and_Bar-Siem_Reap_Siem_Reap_Province.html	October 17, 2018	Siem Reap, Cambodia	en	5.0	Interesting and incredible dinner!	We met a wonderful guy at a shop in Siem Reap who recommended Pou to us. We are so glad we listened because it was our most memorable meal there. The dishes are all presented beautifully and the food is so fresh and delicious. You might end up trying something you never thought you would ;) if you go by tuk tuk it’s a little hard to spot, but just pull it up on the map before you head out and you should be fine.
https://www.tripadvisor.com/Profile/AndrewN586	AndrewN586	Andrew N	5.0	50-64	man	Brisbane, Australia	77.0	163.0	87.0	4.0	Foodie;Nature Lover;Luxury Traveler;Family Vacationer	https://www.tripadvisor.com/Restaurant_Review-g297390-d12360464-Reviews-Pou_Restaurant_and_Bar-Siem_Reap_Siem_Reap_Province.html	July 11, 2018	Siem Reap, Cambodia	en	5.0	recommended and not disappointed	A local expat recommended Pou and i was staying near by. The service was friendly and very efficient. I had a river fish dish which was well cooked and some spice on the side. The highlight of the meal though was the ginger dessert...amazing. I almost had a second dessert.
https://www.tripadvisor.com/Profile/WTBAA	WTBAA	WorldTraveller	6.0	50-64	man	London, United	580.0	438.0	337.0	27.0	Art and Architecture Lover;Urban Explorer;Peace and Quiet Seeker;Luxury Traveler	https://www.tripadvisor.com/Restaurant_Review-g297390-d12360464-Reviews-Pou_Restaurant_and_Bar-Siem_Reap_Siem_Reap_Province.html	July 10, 2018	Siem Reap, Cambodia	en	5.0	Best Khmer food in town.	Its grilled chicken Khmer style with mashed sweet potato goes down as one of my top 10 meals. Its owner, one of Cambodia’s top chefs, tries to promote real countryside cuisine based on recipes which have been passed down through generations. The result is a creative display of interesting stuff and a delicious feast of flavours. It gets extremely busy at night so I preferred lunches. Prices are very reasonable. Not to be missed. Try some of the very creative cocktails created using tradicional Cambodian stuff like local Whisky and palm sugar.
https://www.tripadvisor.com/Profile/kriszz	kriszz	kriszz	5.0	35-49	woman	Singapore, Singapore	27.0	39.0	12.0	83.0	Foodie;Like a Local;Thrill Seeker;Nature Lover	https://www.tripadvisor.com/Restaurant_Review-g297390-d12360464-Reviews-Pou_Restaurant_and_Bar-Siem_Reap_Siem_Reap_Province.html	June 18, 2018	Siem Reap, Cambodia	en	3.0	Yummy pork noodles!	We had lunch at Pou Restaurant. The pork noodles was nice and we wish the portion could be more. I like the sauce which they used for the noodles. The waitress and waiter were very attentive, they would top up your iced water. Lots of flies when we visit in June so we were busy waving our hands above our food.
https://www.tripadvisor.com/Profile/BlondeAmbition123	BlondeAmbition123	BlondeAmbition123	6.0	35-49	woman	Vancouver, Canada	152.0	133.0	119.0	3.0	Art and Architecture Lover;Urban Explorer;Like a Local;Thrill Seeker	https://www.tripadvisor.com/Restaurant_Review-g297390-d12360464-Reviews-Pou_Restaurant_and_Bar-Siem_Reap_Siem_Reap_Province.html	June 1, 2018	Siem Reap, Cambodia	en	5.0	Great staff and incredible food	Pou comes across as very unassuming and just another streetside café, but the food is inspirational. The chicken with the mashed sweet potato was amazing.
https://www.tripadvisor.com/Profile/farang24	Siegfried N	farang24	6.0	50-64	man	Munich, Germany	165.0	172.0	164.0	923.0	Foodie;Urban Explorer;Like a Local;Shopping Fanatic	https://www.tripadvisor.com/Restaurant_Review-g297390-d12360464-Reviews-Pou_Restaurant_and_Bar-Siem_Reap_Siem_Reap_Province.html	May 15, 2018	Siem Reap, Cambodia	en	5.0	Best experience in Fusion Street Food !	I am Chef by myself since long time, and I am always looking for good Kitchens around the world. And here I found one of them !!! Best Quality of Ingredients , friendly and warm heartedly Staff, quick Servic and a very high qualified Chef, who take care about his Guest personally! Highly recommended!!
https://www.tripadvisor.com/Profile/thravellers	thravellers	Thravellers-dot-com	4.0	35-49	man	Manilva, Spain	25.0	35.0	29.0	18.0	Foodie;Urban Explorer;Like a Local	https://www.tripadvisor.com/Restaurant_Review-g297390-d12360464-Reviews-Pou_Restaurant_and_Bar-Siem_Reap_Siem_Reap_Province.html	February 26, 2018	Siem Reap, Cambodia	en	5.0	Wow. We’ve missed this kind of food!	The service is great, the food is great and the location is very central.  Ok, there are cheaper places to eat, but these guys know what they’re doing.  My missus had the mackerel that was packed with flavour and also had a nice bit of heat.  I had the chicken curry that was unbelievable! The sweet potato was a kind of smooth sauce and the whole thing was a kind of deconstructed massaman curry.  Overall it was amazing. You should go.  Ps. $23 for 2 main courses, 2 gins, a starter and main course. Bargain.
https://www.tripadvisor.com/Profile/GerardN	GerardN	GerardN	6.0	50-64	man	Zurich, Switzerland	137.0	64.0	176.0	2.0	Foodie;Urban Explorer;Like a Local;Peace and Quiet Seeker	https://www.tripadvisor.com/Restaurant_Review-g297390-d12360464-Reviews-Pou_Restaurant_and_Bar-Siem_Reap_Siem_Reap_Province.html	January 30, 2018	Siem Reap, Cambodia	en	5.0	Lovely small restaurant - close to the centre, yet quiet - excellent value	We followed the advice from some ‘in the know’ and had lunch at the lovely small restaurant. Pou serves both local and fusion dishes. We had the very tasty deboned chicken - crispy skin and very tender meat. Highly recommended. The chef and owner advised us on what to eat. He speaks excellent English.
https://www.tripadvisor.com/Profile/landofthemaya	landofthemaya	landofthemaya	4.0	50-64	woman	Austin, Texas	36.0	106.0	37.0	25.0	Art and Architecture Lover;Like a Local;Nature Lover	https://www.tripadvisor.com/Restaurant_Review-g297390-d12360464-Reviews-Pou_Restaurant_and_Bar-Siem_Reap_Siem_Reap_Province.html	January 20, 2018	Siem Reap, Cambodia	en	5.0	Tiny fantastic restaurant	The ability to produce fantastic food from a tiny kitchen never ceases to amaze me. Pou Restaurant and Bar accomplishes this quite well! We joined to friends for dinner one evening, but had to sit at separate tables because they had reservations and we did not. Yes it is that small. We made reservations for the six of us for the following evening, and were accommodated on one of their two larger tables.  Both dining experiences were fantastic. The Khmer chicken was excellent both times our table tried it. Also, the ginger tapioca dessert is something I’m going to try to duplicate at home. The creative menu and the use of local leaves, herbs, and flowers, sets this restaurant above many of the great places we tried during our travels to Singapore, Thailand, and Cambodia during this trip.  Yes, the staff may be a little disorganized at times, the kitchen is on the second floor, and the staircase is quite steep. But there’s a lot of love in this kitchen, and a lot of love in the presentation of the food, and I don’t think there’s anything better you can ever say about a restaurant.
https://www.tripadvisor.com/Profile/sara7	sara7	Sara7	6.0	35-49	woman	Rome, Italy	95.0	108.0	95.0	9.0	Foodie;Urban Explorer;Nature Lover	https://www.tripadvisor.com/Restaurant_Review-g297390-d12360464-Reviews-Pou_Restaurant_and_Bar-Siem_Reap_Siem_Reap_Province.html	January 8, 2018	Siem Reap, Cambodia	en	5.0	Best dinner in Siem Reap	If you want to try something different of gourmet standards at very reasonable prices this is the place . I had an amazing meal here, the chef himself came to talk to me to explain the menu which is Cambodian with an international twist . Everything I had was amazing . The ambience is nice and cosy and the service is perfect . Away from the madness of pub street and close to the river , this is definitely a must place to try!
